shadow_id,split,top1,top2,top3,margin,entropy,pred_class,label
0,train,0.9935590639990064,0.0064409359999935585,0.0,0.9871181279990129,0.038915194955841045,0.0,1
0,train,0.9955887286990044,0.004411271299995589,0.0,0.9911774573990088,0.028326464600366683,0.0,1
0,train,0.9880263049990119,0.011973694999988025,0.0,0.9760526099990239,0.06488583914320444,0.0,1
0,train,0.6551683999993447,0.3448315999996552,0.0,0.31033679999968955,0.6441883533194233,1.0,1
0,train,0.7334085999992664,0.2665913999997334,0.0,0.46681719999953303,0.5798390171040577,1.0,1
0,train,0.8325055999991674,0.16749439999983254,0.0,0.6650111999993349,0.4518909310195527,1.0,1
0,train,0.6852413399993147,0.31475865999968516,0.0,0.3704826799996295,0.6228553744950689,1.0,1
0,train,0.9584647299990414,0.04153526999995846,0.0,0.9169294599990829,0.1727929968542579,0.0,1
0,train,0.9586370599990414,0.04136293999995859,0.0,0.9172741199990828,0.1722517157190245,1.0,1
0,train,0.780916969999219,0.2190830299997809,0.0,0.5618339399994381,0.5257449309050829,0.0,1
0,train,0.9706746299990292,0.02932536999997069,0.0,0.9413492599990585,0.13238921023929023,1.0,1
0,train,0.9939695102990059,0.006030489699993969,0.0,0.987939020599012,0.03683366263313907,0.0,1
0,train,0.970901199999029,0.0290987999999709,0.0,0.9418023999990581,0.13159541589217177,0.0,1
0,train,0.9443586499990555,0.05564134999994439,0.0,0.8887172999991111,0.21480215903219363,1.0,1
0,train,0.927904299999072,0.07209569999992788,0.0,0.855808599999144,0.2590264460694587,1.0,1
0,train,0.9353139849990646,0.0646860149999353,0.0,0.8706279699991293,0.23967115524238156,0.0,1
0,train,0.5601711999994398,0.43982879999956015,0.0,0.12034239999987961,0.685888453831267,1.0,1
0,train,0.9455006199990544,0.054499379999945495,0.0,0.891001239999109,0.21155609036211698,0.0,1
0,train,0.8963396499991036,0.10366034999989629,0.0,0.7926792999992074,0.33305194275511707,1.0,1
0,train,0.6923347999993076,0.3076651999996923,0.0,0.3846695999996153,0.6172197855587269,1.0,1
0,train,0.9233280999990766,0.07667189999992334,0.0,0.8466561999991533,0.2705647771337666,1.0,1
0,train,0.7096440999992903,0.2903558999997096,0.0,0.4192881999995807,0.602470042261228,0.0,1
0,train,0.8444865199991555,0.1555134799998445,0.0,0.688973039999311,0.4321547467567606,0.0,1
0,train,0.9661046269990338,0.0338953729999661,0.0,0.9322092539990676,0.14803242449230603,0.0,1
0,train,0.9894282079990104,0.010571791999989427,0.0,0.978856415999021,0.05861277762540965,0.0,1
0,train,0.9930472135990069,0.006952786399993046,0.0,0.9860944271990139,0.041474262923292995,0.0,1
0,train,0.8290893999991709,0.1709105999998291,0.0,0.6581787999993418,0.4573271510592484,1.0,1
0,train,0.990912468999009,0.009087530999990911,0.0,0.981824937999018,0.05176525224134601,0.0,1
0,train,0.9277952239990721,0.07220477599992779,0.0,0.8555904479991443,0.25930503919015657,0.0,1
0,train,0.914959699999085,0.08504029999991491,0.0,0.8299193999991701,0.2909101558080971,1.0,1
0,train,0.9786902699990212,0.021309729999978714,0.0,0.9573805399990425,0.10309349329931897,1.0,1
